---------------------------
f_d = -5000
---------------------------
(-0.66619,-0.112993)
(-0.141327,1.42911)
(-0.0832137,0.832705)
(0.403739,-0.273456)
(-0.222919,0.0464917)
(0.671728,0.565601)
(-0.636849,-0.362252)
(-0.513057,-0.029805)
(0.244946,-0.0373795)
(-1.14159,0.804295)
(0.651879,-0.452799)
(0.75412,1.14751)
(-1.28342,-1.24169)
(0.0315258,1.38111)
(0.651321,-0.104878)
(-1.09096,0.588012)
(0.371206,-0.593842)
(0.607626,0.266251)
(0.178898,-0.619408)
(0.690341,0.118174)
(0.460678,0.109213)
(-0.136821,0.650044)
(0.506554,-0.5262)
(-0.0308893,0.492001)
(-0.539155,-0.791452)
(0.132425,0.523884)
(0.698506,-0.248631)
(-0.605502,-0.303046)
(-0.655253,-0.741237)
(-0.0202202,-0.397865)
(-0.772511,-0.337259)
(0.0071812,0.543173)
(0.507533,0.0380074)
(-0.623058,0.442938)
(1.25351,0.368285)
(-0.711421,1.12076)
(0.624507,-0.561704)
(0.401769,0.230937)
(0.0775781,-0.772825)
(-1.08646,0.533365)
(0.413494,-0.556895)
(-0.502177,0.359098)
(0.0613984,0.804436)
(0.639942,0.0220164)
(0.0308143,-1.01093)
(0.152925,-0.0973889)
(0.0173824,-1.12288)
(-1.27253,0.920873)
(1.51736,0.115497)
(-0.216051,0.904349)
(0.6116,-1.23743)
(-0.0124408,1.1289)
(0.422212,0.351178)
(-1.93638,0.397324)
(1.24951,-0.449059)
(-0.3906,0.422882)
(-0.106453,-0.159411)
(-0.294215,-0.104679)
(0.91957,0.455539)
(-0.55668,-0.173452)
(0.741502,-0.586845)
(0.176818,0.161363)
(0.0623335,-0.483485)
(-1.16413,0.611975)
(0.333112,0.807329)
(-1.11362,1.13568)
